agricultureStructureIndicator,asOfDate,basementEnclosureCrawlspaceType,policyCount,crsClassificationCode,dateOfLoss,elevatedBuildingIndicator,elevationCertificateIndicator,elevationDifference,baseFloodElevation,ratedFloodZone,houseWorship,locationOfContents,lowestAdjacentGrade,lowestFloorElevation,numberOfFloorsInTheInsuredBuilding,nonProfitIndicator,obstructionType,occupancyType,originalConstructionDate,originalNBDate,amountPaidOnBuildingClaim,amountPaidOnContentsClaim,amountPaidOnIncreasedCostOfComplianceClaim,postFIRMConstructionIndicator,rateMethod,smallBusinessIndicatorBuilding,totalBuildingInsuranceCoverage,totalContentsInsuranceCoverage,yearOfLoss,primaryResidenceIndicator,buildingDamageAmount,buildingDeductibleCode,netBuildingPaymentAmount,buildingPropertyValue,causeOfDamage,condominiumCoverageTypeCode,contentsDamageAmount,contentsDeductibleCode,netContentsPaymentAmount,contentsPropertyValue,disasterAssistanceCoverageRequired,eventDesignationNumber,ficoNumber,floodCharacteristicsIndicator,floodWaterDuration,floodproofedIndicator,floodEvent,iccCoverage,netIccPaymentAmount,nfipRatedCommunityNumber,nfipCommunityNumberCurrent,nfipCommunityName,nonPaymentReasonContents,nonPaymentReasonBuilding,numberOfUnits,buildingReplacementCost,contentsReplacementCost,replacementCostBasis,stateOwnedIndicator,waterDepth,floodZoneCurrent,buildingDescriptionCode,rentalPropertyIndicator,state,reportedCity,reportedZipCode,countyCode,censusTract,censusBlockGroupFips,latitude,longitude,id
0,2026-02-11T00:00:00.000Z,1.0,1,,1994-04-08T00:00:00.000Z,0,,,,X,0,,,,2.0,0,10.0,1.0,1970-06-06T00:00:00.000Z,1992-08-14T00:00:00.000Z,,,,0,1,0,248700.0,34800.0,1994,1,,0,0.0,,0,N,,0,0.0,,0.0,,,,0.0,0,,30000.0,0.0,500150.0,,,6.0,6.0,1.0,,,,0,0.0,,,0,VT,Currently Unavailable,5149.0,50027.0,50027966300.0,500279663001.0,43.5,-72.7,492578b9-934d-4e94-9237-b4830a72d2fe
0,2026-02-11T00:00:00.000Z,,1,,2024-07-10T00:00:00.000Z,0,,,,AE,0,,,,2.0,0,,11.0,1980-06-01T00:00:00.000Z,2022-01-12T00:00:00.000Z,17760.68,0.0,0.0,0,RatingEngine,0,250000.0,25000.0,2024,0,27760.0,A,17760.68,503151.0,2,N,0.0,1,0.0,0.0,,,,,0.0,0,,30000.0,0.0,500027.0,,"HARDWICK, TOWN AND VILLAGE OF",,,1.0,620321.0,0.0,A,0,0.0,,,0,VT,Currently Unavailable,5843.0,50005.0,50005957700.0,500059577002.0,44.5,-72.4,60853714-363c-4ac9-8e81-4511defc87ec
0,2026-02-11T00:00:00.000Z,2.0,1,,2011-08-28T00:00:00.000Z,0,,,,X,0,2.0,,,3.0,0,,1.0,2005-01-01T00:00:00.000Z,2007-11-13T00:00:00.000Z,2754.0,0.0,0.0,1,7,0,250000.0,100000.0,2011,1,3754.0,1,2754.0,183499.0,2,N,,1,0.0,,0.0,,287.0,,0.0,0,Hurricane Irene,30000.0,0.0,500066.0,,,20.0,,1.0,195211.0,,R,0,2.0,,1.0,0,VT,Currently Unavailable,5672.0,50015.0,50015953600.0,500159536002.0,44.4,-72.7,59f4c54d-0414-4c9c-b5ae-eb53ae297817
0,2026-02-11T00:00:00.000Z,2.0,1,,2011-05-26T00:00:00.000Z,0,,,,A07,0,,,,2.0,0,,2.0,1940-01-01T00:00:00.000Z,2010-01-26T00:00:00.000Z,8247.91,0.0,0.0,0,1,0,81000.0,0.0,2011,0,10247.0,2,8247.91,234936.0,2,N,,,0.0,,0.0,,,,0.0,0,,30000.0,0.0,500105.0,,,,,1.0,297387.0,,A,0,1.0,,1.0,0,VT,Currently Unavailable,5641.0,50023.0,50023955100.0,500239551001.0,44.2,-72.5,fe6c0785-f891-4930-9075-2ad4a84a0df4
0,2026-02-11T00:00:00.000Z,,1,,2023-07-10T00:00:00.000Z,0,,,,A,0,,,,2.0,0,,11.0,1989-01-01T00:00:00.000Z,2022-03-06T00:00:00.000Z,0.0,0.0,0.0,0,RatingEngine,0,69000.0,0.0,2023,1,0.0,5,0.0,0.0,2,N,,,0.0,,,,,,,0,Vermont/New York Flooding,30000.0,0.0,500132.0,,"LONDONDERRY, TOWN OF",,97.0,1.0,0.0,,A,0,0.0,,,0,VT,Currently Unavailable,5148.0,50025.0,50025967300.0,500259673001.0,43.2,-72.7,d0d47e05-570a-49e1-a081-bba7b8e85b7a
0,2026-02-11T00:00:00.000Z,2.0,1,,2000-04-10T00:00:00.000Z,0,3,4.0,95.0,AE,0,,,99.4,2.0,0,10.0,1.0,1988-01-07T00:00:00.000Z,1989-05-17T00:00:00.000Z,843.28,0.0,0.0,0,1,0,139600.0,33100.0,2000,1,1953.0,1,843.28,91050.0,4,N,,1,0.0,,0.0,,,,0.0,0,,20000.0,0.0,500219.0,,,97.0,,1.0,91050.0,,A,0,0.0,,,0,VT,Currently Unavailable,5478.0,50011.0,50011010600.0,500110106003.0,44.8,-73.2,af474e89-031e-4700-9fae-fdad20af5956
0,2026-02-11T00:00:00.000Z,,1,,2023-07-09T00:00:00.000Z,1,,,,AE,0,,,,2.0,0,50.0,11.0,1825-01-01T00:00:00.000Z,2015-06-04T00:00:00.000Z,5300.44,0.0,0.0,0,RatingEngine,0,250000.0,0.0,2023,1,8809.0,5,5300.44,417014.0,2,N,,,0.0,,0.0,,,,,0,Vermont/New York Flooding,30000.0,0.0,500157.0,500157.0,"WESTON, TOWN OF",,,1.0,521267.0,,R,0,-6.0,AE,1.0,0,VT,Currently Unavailable,5161.0,50027.0,50027966502.0,500279665022.0,43.3,-72.8,a566dc61-b4dd-47ba-bf5e-3d20f5620ca7
0,2026-02-11T00:00:00.000Z,2.0,1,,2023-07-11T00:00:00.000Z,0,,,,AE,0,,,,2.0,0,,11.0,1840-01-01T00:00:00.000Z,2004-09-01T00:00:00.000Z,28770.98,0.0,0.0,0,RatingEngine,0,150000.0,0.0,2023,1,27016.0,5,28770.98,252037.0,2,N,,,0.0,,0.0,,,,,0,Vermont/New York Flooding,30000.0,0.0,500145.0,500145.0,"CAVENDISH, TOWN OF",,,1.0,450320.0,,A,0,-1.0,AE,1.0,0,VT,Currently Unavailable,5142.0,50027.0,50027966200.0,500279662002.0,43.4,-72.6,5ef1d3e1-e21d-4caf-befa-593bb3e5d0e3
0,2026-02-11T00:00:00.000Z,2.0,1,,2011-05-27T00:00:00.000Z,0,,,,AE,0,,,,2.0,0,,18.0,1951-01-01T00:00:00.000Z,2011-02-21T00:00:00.000Z,7801.2,0.0,0.0,0,RatingEngine,1,40000.0,30000.0,2011,0,8801.0,2,7801.2,259033.0,2,N,,2,0.0,,0.0,,,,0.0,0,,30000.0,0.0,505518.0,505518.0,"MONTPELIER, CITY OF",,,1.0,400067.0,,A,0,5.0,AE,8.0,0,VT,Currently Unavailable,5602.0,50023.0,50023954600.0,500239546002.0,44.3,-72.6,a70100cb-1cae-484a-8f9c-e3b3d4c16e9d
0,2026-02-11T00:00:00.000Z,,1,,1998-06-27T00:00:00.000Z,0,,,,B,0,4.0,,,2.0,0,,4.0,1977-07-01T00:00:00.000Z,1991-04-28T00:00:00.000Z,2303.49,0.0,0.0,0,1,0,133000.0,0.0,1998,0,7304.0,5,2303.49,205812.0,2,N,,0,0.0,,0.0,,127.0,,0.0,0,Flooding,20000.0,0.0,500116.0,,,,,1.0,257265.0,,A,0,42.0,,,0,VT,Currently Unavailable,5660.0,50023.0,50023954400.0,500239544002.0,44.3,-72.7,dd25dae3-109d-4284-81b2-a6294e2e8d82
0,2026-02-11T00:00:00.000Z,,1,,2023-07-10T00:00:00.000Z,0,,,,AE,0,,,,1.0,0,,11.0,1971-07-01T00:00:00.000Z,2022-02-15T00:00:00.000Z,6475.87,0.0,0.0,0,RatingEngine,0,135000.0,0.0,2023,1,5491.0,2,6475.87,157419.0,2,N,,,0.0,,,,,,,0,Vermont/New York Flooding,30000.0,0.0,500101.0,,"RUTLAND, CITY OF",,,1.0,206021.0,,A,0,,,,0,VT,Currently Unavailable,5701.0,50021.0,50021963300.0,500219633006.0,43.6,-73.0,ec5ea732-6116-496d-a30a-94ea1a659035
0,2026-02-11T00:00:00.000Z,,1,,2023-07-16T00:00:00.000Z,0,,,,A,0,,319.8,321.4,2.0,0,,11.0,1975-01-01T00:00:00.000Z,2022-08-10T00:00:00.000Z,10158.57,9520.49,0.0,0,RatingEngine,0,250000.0,23000.0,2023,1,7667.0,2,10158.57,213470.0,2,N,11520.0,2,9520.49,50000.0,,,,,,0,,30000.0,0.0,500040.0,,"RICHMOND, TOWN OF",,,1.0,311327.0,0.0,A,0,,,,0,VT,Currently Unavailable,5477.0,50007.0,50007003000.0,500070030002.0,44.4,-72.9,aa250dd9-1832-4fbe-860b-35f7e9b2e6ab
0,2026-02-11T00:00:00.000Z,,1,,2011-08-28T00:00:00.000Z,0,,,,C,0,,,,2.0,0,,4.0,1940-01-01T00:00:00.000Z,2006-09-21T00:00:00.000Z,27406.99,0.0,0.0,0,1,0,40000.0,0.0,2011,0,28406.0,1,27406.99,136409.0,2,N,,,0.0,,0.0,,287.0,,0.0,0,Hurricane Irene,30000.0,0.0,500120.0,,,,,1.0,151565.0,,A,0,2.0,,1.0,0,VT,Currently Unavailable,5673.0,50023.0,50023955700.0,500239557002.0,44.2,-72.8,a22d6cae-bb0f-4d55-8fd9-25b1a9df81b1
0,2026-02-11T00:00:00.000Z,,1,,2011-08-28T00:00:00.000Z,1,,,,AE,0,4.0,,,2.0,0,15.0,1.0,1945-01-01T00:00:00.000Z,2007-08-27T00:00:00.000Z,1433.04,0.0,0.0,0,1,0,152900.0,29000.0,2011,1,2434.0,2,1433.04,96927.0,4,N,528.0,2,0.0,0.0,0.0,,287.0,,0.0,0,Hurricane Irene,30000.0,0.0,500129.0,500129.0,"GRAFTON, TOWN OF",1.0,,0.0,114031.0,0.0,A,0,0.0,AE,1.0,0,VT,Currently Unavailable,5146.0,50025.0,50025967200.0,500259672002.0,43.2,-72.6,25dd8078-2709-45b2-9ea7-3364258a1d7b
0,2026-02-11T00:00:00.000Z,0.0,1,,1998-06-27T00:00:00.000Z,0,,0.0,,B,0,4.0,0.0,0.0,2.0,0,,1.0,1950-07-01T00:00:00.000Z,1996-04-01T00:00:00.000Z,24421.78,0.0,0.0,0,1,0,250000.0,31500.0,1998,1,25422.0,2,24421.78,80973.0,2,N,,2,0.0,,0.0,,127.0,,0.0,0,Flooding,30000.0,0.0,500116.0,500116.0,"MORETOWN, TOWN OF",20.0,,0.0,101216.0,,A,0,90.0,AE,1.0,0,VT,Currently Unavailable,5660.0,50023.0,50023954400.0,500239544002.0,44.3,-72.7,71bd5f42-0afa-45fe-a4fa-fd9f655098ad
0,2026-02-11T00:00:00.000Z,2.0,1,,2011-08-28T00:00:00.000Z,1,3,-7.0,1060.0,AE,0,2.0,1047.9,1053.0,3.0,0,50.0,1.0,1995-01-01T00:00:00.000Z,2008-12-20T00:00:00.000Z,,,,1,2,0,227500.0,10000.0,2011,0,2633.0,3,0.0,130572.0,4,N,,3,0.0,,0.0,,287.0,,0.0,0,Hurricane Irene,30000.0,0.0,500160.0,500160.0,"WOODSTOCK, TOWN OF",,1.0,1.0,165281.0,,R,0,0.0,AE,1.0,0,VT,Currently Unavailable,5071.0,50027.0,50027965800.0,500279658002.0,43.6,-72.5,20052b02-1aa6-4da9-b21c-f44767840b07
0,2026-02-11T00:00:00.000Z,2.0,1,,2005-01-27T00:00:00.000Z,0,,,,AE,0,2.0,,,2.0,0,,1.0,1900-06-01T00:00:00.000Z,2003-04-28T00:00:00.000Z,1555.28,0.0,0.0,0,1,0,91000.0,10800.0,2005,1,2556.0,2,1555.28,133962.0,4,N,,2,0.0,,0.0,,,,0.0,0,,30000.0,0.0,500155.0,,,20.0,,1.0,178616.0,,A,0,,,1.0,0,VT,Currently Unavailable,5772.0,50027.0,50027965400.0,500279654004.0,43.8,-72.8,06c8c0bf-5ace-4c7b-abdb-057f11fcb4ff
0,2026-02-11T00:00:00.000Z,2.0,1,,1982-04-18T00:00:00.000Z,0,,,,A08,0,2.0,,,2.0,0,10.0,1.0,1492-10-12T00:00:00.000Z,1982-01-10T00:00:00.000Z,154.0,163.0,0.0,0,1,0,54500.0,10500.0,1982,0,354.0,,154.0,67000.0,1,N,363.0,,163.0,10000.0,0.0,,,,0.0,0,,,0.0,500116.0,,,,,1.0,0.0,0.0,R,0,1.0,,,0,VT,Currently Unavailable,5660.0,50023.0,,,44.2,-72.8,a7502b83-a4da-432c-940f-e1ab6c8f217e
0,2026-02-11T00:00:00.000Z,2.0,1,,2022-04-08T00:00:00.000Z,0,,,,X,0,,,,2.0,0,,11.0,1981-01-01T00:00:00.000Z,2016-08-27T00:00:00.000Z,1165.16,0.0,0.0,1,RatingEngine,0,250000.0,100000.0,2022,1,2415.0,F,1165.16,458318.0,4,N,,1,0.0,,0.0,,,,,0,,30000.0,0.0,500193.0,500193.0,"SHELBURNE, TOWN OF",97.0,,1.0,571022.0,,A,0,-7.0,X,1.0,0,VT,Currently Unavailable,5482.0,50007.0,50007003401.0,500070034012.0,44.4,-73.2,5aaf9fb6-3d5b-4e8a-9153-545fe2da5afe
0,2026-02-11T00:00:00.000Z,2.0,1,,2011-04-27T00:00:00.000Z,0,,,,AE,0,,,,3.0,0,,1.0,1916-07-01T00:00:00.000Z,2007-04-30T00:00:00.000Z,6058.27,0.0,0.0,0,1,0,105000.0,0.0,2011,1,8058.0,2,6058.27,138234.0,2,N,,,0.0,,0.0,,,,0.0,0,,30000.0,0.0,500232.0,,,,,1.0,184312.0,,A,0,4.0,,1.0,0,VT,Currently Unavailable,5656.0,50015.0,50015953200.0,500159532002.0,44.6,-72.7,30a6ca25-0d8c-4e3c-9167-80dc427215f3
0,2026-02-11T00:00:00.000Z,2.0,1,,1998-08-14T00:00:00.000Z,0,,,,B,0,2.0,,,3.0,0,,1.0,1900-01-01T00:00:00.000Z,1997-03-13T00:00:00.000Z,,,,0,1,0,90800.0,38600.0,1998,1,465.0,3,0.0,100230.0,2,N,,1,0.0,,0.0,,,,0.0,0,,20000.0,0.0,500061.0,,,97.0,1.0,1.0,133640.0,,A,0,,,,0,VT,Currently Unavailable,5444.0,50015.0,50015953100.0,500159531001.0,44.7,-72.9,49e914dc-1f35-4250-bd3c-fe18286bda7d
0,2026-02-11T00:00:00.000Z,2.0,1,,2011-08-28T00:00:00.000Z,0,,,,AE,0,,,,2.0,0,,11.0,1901-07-01T00:00:00.000Z,2004-03-16T00:00:00.000Z,29785.61,0.0,0.0,0,RatingEngine,0,105000.0,0.0,2011,1,31785.0,2,29785.61,134798.0,2,N,,,0.0,,0.0,,287.0,,0.0,0,Hurricane Irene,30000.0,0.0,500161.0,500161.0,"WOODSTOCK, VILLAGE OF",,,1.0,192568.0,,R,0,4.0,AE,,0,VT,Currently Unavailable,5091.0,50027.0,50027965800.0,500279658003.0,43.6,-72.5,2f8771f4-4e11-480a-9ba6-4332d7a6adb5
0,2026-02-11T00:00:00.000Z,2.0,1,,2011-08-28T00:00:00.000Z,0,,,,AE,0,,,,2.0,0,,6.0,1940-08-01T00:00:00.000Z,2010-06-21T00:00:00.000Z,107024.78,0.0,0.0,0,1,0,212300.0,0.0,2011,0,112024.0,5,107024.78,304146.0,2,N,,,0.0,,0.0,,287.0,,0.0,0,Hurricane Irene,30000.0,0.0,500122.0,,,,,1.0,380183.0,,A,0,3.0,,8.0,0,VT,Currently Unavailable,5676.0,50023.0,50023954300.0,500239543004.0,44.3,-72.7,c798b0fd-31d5-4e6f-89c0-e7ccc6f04b0d
0,2026-02-11T00:00:00.000Z,1.0,1,,2002-06-12T00:00:00.000Z,0,1,,,X,0,,,,3.0,0,,3.0,1993-11-15T00:00:00.000Z,1994-02-24T00:00:00.000Z,2331.71,0.0,0.0,1,1,0,90800.0,0.0,2002,1,2832.0,0,2331.71,87972.0,2,N,,0,0.0,,0.0,,,1.0,24.0,0,,30000.0,0.0,500028.0,,,,,1.0,128640.0,,A,0,1.0,,,0,VT,Currently Unavailable,5851.0,50005.0,50005957300.0,500059573002.0,44.5,-72.0,d0318641-79e0-4773-8102-1098bf2ec805
0,2026-02-11T00:00:00.000Z,,1,,2011-05-05T00:00:00.000Z,1,1,,,AE,0,,,,1.0,0,10.0,1.0,1974-06-01T00:00:00.000Z,2011-04-10T00:00:00.000Z,21317.58,0.0,0.0,0,1,0,40000.0,0.0,2011,0,22318.0,1,21317.58,92169.0,2,N,,0,0.0,,0.0,,,,0.0,0,,30000.0,0.0,500219.0,,,,,1.0,108434.0,,A,0,23.0,,1.0,0,VT,Currently Unavailable,5481.0,50011.0,50011010600.0,500110106004.0,44.8,-73.2,63b479e4-3164-4394-ae15-fc5135899d60
0,2026-02-11T00:00:00.000Z,2.0,1,,2023-07-09T00:00:00.000Z,0,,,,AE,0,4.0,,,3.0,0,,18.0,1921-07-01T00:00:00.000Z,2012-09-07T00:00:00.000Z,500000.0,0.0,0.0,0,RatingEngine,0,500000.0,500000.0,2023,0,589809.0,D,500000.0,25385444.0,2,N,0.0,D,0.0,700000.0,,,,,,0,Vermont/New York Flooding,30000.0,0.0,505518.0,505518.0,"MONTPELIER, CITY OF",20.0,,1.0,38049660.0,0.0,A,0,,AE,8.0,0,VT,Currently Unavailable,5633.0,50023.0,50023954600.0,500239546002.0,44.3,-72.6,c2ff0ec2-b94d-4512-9775-6ef3ba1aa8de
0,2026-02-11T00:00:00.000Z,2.0,1,,2010-01-25T00:00:00.000Z,1,,1.0,1107.0,AE,0,7.0,,,2.0,0,60.0,11.0,1993-07-01T00:00:00.000Z,1996-04-18T00:00:00.000Z,2927.93,0.0,0.0,1,RatingEngine,0,250000.0,87000.0,2010,1,3373.0,F,2927.93,232088.0,2,N,,1,0.0,,,,,,0.0,0,,30000.0,0.0,500146.0,500146.0,"CHESTER, TOWN OF",,,1.0,244303.0,,R,0,9.0,AE,1.0,0,VT,Currently Unavailable,5143.0,50027.0,50027966501.0,500279665013.0,43.2,-72.6,9ec52f22-c362-4687-8fe6-8dc55f035b3d
0,2026-02-11T00:00:00.000Z,,1,,2023-07-10T00:00:00.000Z,0,,,,X,0,,,,3.0,0,,19.0,1950-01-01T00:00:00.000Z,2021-12-04T00:00:00.000Z,0.0,25000.0,0.0,0,RatingEngine,1,0.0,31000.0,2023,0,,,0.0,,2,U,53244.0,1,25000.0,80000.0,,,,,,0,Vermont/New York Flooding,,0.0,500294.0,,"LUDLOW, VILLAGE OF",,,50.0,,0.0,A,0,,,,1,VT,Currently Unavailable,5149.0,50027.0,50027966300.0,500279663001.0,43.4,-72.7,30a34857-f238-4146-98b3-17ba132b18e0
0,2026-02-11T00:00:00.000Z,2.0,1,,2014-01-30T00:00:00.000Z,0,,,,AE,0,,,,3.0,0,,3.0,1940-01-01T00:00:00.000Z,2010-11-09T00:00:00.000Z,,,,0,1,0,275000.0,0.0,2014,0,,2,0.0,,0,N,,,0.0,,0.0,,,,0.0,0,,30000.0,0.0,505518.0,505518.0,"MONTPELIER, CITY OF",,6.0,0.0,,,A,0,5.0,AE,1.0,0,VT,Currently Unavailable,5602.0,50023.0,50023954600.0,500239546002.0,44.3,-72.6,a49df8f6-9dda-4eec-ab04-87ec3d1a7ccd
0,2026-02-11T00:00:00.000Z,2.0,1,,2011-05-26T00:00:00.000Z,0,,,,B,0,,,,2.0,0,,1.0,1940-04-04T00:00:00.000Z,2004-08-13T00:00:00.000Z,48403.17,0.0,0.0,0,1,0,250000.0,0.0,2011,0,49404.0,1,48403.17,288999.0,4,N,,,0.0,,0.0,,,,0.0,0,,30000.0,0.0,500105.0,,,,,1.0,407040.0,,A,0,1.0,,1.0,0,VT,Currently Unavailable,5641.0,50023.0,50023955100.0,500239551003.0,44.2,-72.5,d0a97c56-d864-4dbd-b306-9eabd822f602
0,2026-02-11T00:00:00.000Z,,1,,2024-07-10T00:00:00.000Z,0,,,,AE,0,,,,2.0,0,,12.0,1950-01-01T00:00:00.000Z,2022-11-05T00:00:00.000Z,38155.44,0.0,0.0,0,RatingEngine,0,95000.0,0.0,2024,0,40155.0,2,38155.44,215679.0,2,N,,,0.0,,,,,,,0,,30000.0,0.0,500105.0,,"BARRE, CITY OF",,,2.0,257485.0,,A,0,-1.0,,,1,VT,Currently Unavailable,5641.0,50023.0,50023955100.0,500239551001.0,44.2,-72.5,b3b64450-96e7-4014-91b5-65db052b6651
0,2026-02-11T00:00:00.000Z,2.0,1,,2011-08-28T00:00:00.000Z,0,1,,,A03,0,,,,3.0,0,,1.0,1950-06-19T00:00:00.000Z,2009-10-09T00:00:00.000Z,40231.65,0.0,0.0,0,1,0,72000.0,0.0,2011,1,45232.0,5,40231.65,388681.0,4,N,,0,0.0,,0.0,,287.0,,0.0,0,Hurricane Irene,30000.0,0.0,500012.0,,,,,1.0,532440.0,,A,0,0.0,,1.0,0,VT,Currently Unavailable,5250.0,50003.0,50003970700.0,500039707002.0,43.1,-73.2,9ddf5c72-526d-47f8-ade6-0d06fb65dfa1
0,2026-02-11T00:00:00.000Z,,1,,2023-07-10T00:00:00.000Z,0,,,,AE,0,,,,1.0,0,,18.0,1970-06-01T00:00:00.000Z,2021-12-02T00:00:00.000Z,,,,0,RatingEngine,0,500000.0,42000.0,2023,0,0.0,2,0.0,1000000.0,4,N,0.0,2,0.0,100000.0,,,,,0.0,0,Vermont/New York Flooding,30000.0,0.0,500139.0,,"WESTMINSTER, TOWN OF",,,1.0,100000.0,100000.0,A,0,0.0,,,0,VT,Currently Unavailable,5158.0,50025.0,50025967600.0,500259676001.0,43.1,-72.4,7555e28b-8503-4ab6-b46b-4d52fa398677
0,2026-02-11T00:00:00.000Z,2.0,1,,1995-08-04T00:00:00.000Z,0,1,,,AE,0,,,,3.0,0,,1.0,1950-07-01T00:00:00.000Z,1992-08-12T00:00:00.000Z,3101.3,0.0,0.0,0,1,0,102100.0,0.0,1995,1,3900.0,1,3101.3,72000.0,2,N,,0,0.0,,0.0,,,2.0,24.0,0,,30000.0,0.0,500042.0,,,,,1.0,0.0,,A,0,18.0,,,0,VT,Currently Unavailable,5490.0,50007.0,,,44.5,-72.9,5019a015-d9dc-461a-860a-518d4f1c1427
0,2026-02-11T00:00:00.000Z,,1,,1998-04-05T00:00:00.000Z,0,,,,AE,0,,,,1.0,0,10.0,1.0,1945-01-01T00:00:00.000Z,1998-03-21T00:00:00.000Z,11676.07,0.0,0.0,0,1,0,56000.0,25000.0,1998,0,12426.0,9,11676.07,50400.0,1,N,270.0,9,0.0,0.0,0.0,,,,0.0,0,,15000.0,0.0,500002.0,,,1.0,,1.0,56000.0,0.0,A,0,0.0,,,0,VT,Currently Unavailable,5473.0,50001.0,50001960200.0,500019602002.0,44.3,-73.3,909b5abe-b928-4ff5-ba1b-90bec4f64319
0,2026-02-11T00:00:00.000Z,,1,,1993-04-23T00:00:00.000Z,0,2,,,A02,0,3.0,,,2.0,0,10.0,1.0,1970-07-01T00:00:00.000Z,1986-05-22T00:00:00.000Z,,,,0,1,0,41000.0,0.0,1993,0,,5,0.0,,1,N,,0,0.0,,0.0,,,,0.0,0,,,0.0,500033.0,,,19.0,19.0,1.0,,,,0,0.0,,,0,VT,Currently Unavailable,5446.0,50007.0,50007002301.0,500070023011.0,44.6,-73.2,41b52379-2dee-4f20-ab94-8c46baa3cab3
0,2026-02-11T00:00:00.000Z,,1,,2024-07-10T00:00:00.000Z,0,,,,A,0,,,,2.0,0,,11.0,1870-01-01T00:00:00.000Z,2023-12-22T00:00:00.000Z,0.0,0.0,0.0,0,RatingEngine,0,248000.0,0.0,2024,0,0.0,5,0.0,213569.0,0,N,,,0.0,,,,,,,0,,30000.0,0.0,500108.0,,"CABOT, TOWN OF",,6.0,1.0,251248.0,,A,0,,,,0,VT,Currently Unavailable,5647.0,50023.0,50023954000.0,500239540001.0,44.4,-72.3,0c769e12-9823-41f4-b5e4-fe66dc2b626f
0,2026-02-11T00:00:00.000Z,2.0,1,,2011-08-28T00:00:00.000Z,0,,,,AE,0,,,,2.0,0,,1.0,1901-01-01T00:00:00.000Z,2007-09-06T00:00:00.000Z,,,,0,1,0,210000.0,0.0,2011,1,3273.0,5,0.0,259150.0,2,N,,,0.0,,0.0,,287.0,,0.0,0,Hurricane Irene,30000.0,0.0,500132.0,,,,1.0,1.0,345534.0,,A,0,1.0,,1.0,0,VT,Currently Unavailable,5148.0,50025.0,50025967300.0,500259673002.0,43.2,-72.8,fe97f818-635e-46cc-a05b-6a210315e3cf
0,2026-02-11T00:00:00.000Z,0.0,1,,2023-07-29T00:00:00.000Z,0,,,,X,0,3.0,,,1.0,0,,11.0,1900-01-01T00:00:00.000Z,2019-11-07T00:00:00.000Z,20699.61,0.0,0.0,0,RatingEngine,0,250000.0,100000.0,2023,1,19708.0,F,20699.61,439531.0,4,N,,1,0.0,,0.0,,,,,0,,30000.0,0.0,500160.0,500160.0,"WOODSTOCK, TOWN OF",97.0,,1.0,602443.0,,R,0,-5.0,X,,0,VT,Currently Unavailable,5091.0,50027.0,50027965800.0,500279658003.0,43.6,-72.5,22a3b813-e58f-4a1c-a8f9-e83228e270e0
0,2026-02-11T00:00:00.000Z,2.0,1,,2023-12-18T00:00:00.000Z,0,,,,AE,0,,,,3.0,0,,18.0,1938-01-01T00:00:00.000Z,2011-02-21T00:00:00.000Z,11590.83,0.0,0.0,0,RatingEngine,1,60000.0,0.0,2023,0,13591.0,2,11590.83,1917928.0,2,N,,,0.0,,0.0,,,,,0,December Nor'easter,30000.0,0.0,505518.0,505518.0,"MONTPELIER, CITY OF",,,1.0,2191128.0,,A,0,1.0,AE,8.0,0,VT,Currently Unavailable,5602.0,50023.0,50023954600.0,500239546002.0,44.3,-72.6,8ebc11bb-7a18-480a-80a0-5f4648bf6736
0,2026-02-11T00:00:00.000Z,,1,,1996-01-19T00:00:00.000Z,0,,,,B,0,6.0,,,5.0,0,10.0,1.0,1983-07-01T00:00:00.000Z,1995-04-25T00:00:00.000Z,8275.74,0.0,0.0,1,1,0,26000.0,0.0,1996,0,14000.0,0,8275.74,16000.0,2,N,,,0.0,,0.0,,990.0,,0.0,0,Flooding,,0.0,500055.0,,,,,1.0,0.0,,A,0,,,,0,VT,Currently Unavailable,5478.0,50011.0,,,44.8,-73.1,78da5b6b-dfcb-4060-ab44-f56bcb892c98
0,2026-02-11T00:00:00.000Z,,1,8.0,2011-08-28T00:00:00.000Z,0,3,6.0,466.0,AE,0,3.0,470.7,471.7,1.0,0,,6.0,1988-10-20T00:00:00.000Z,2009-05-13T00:00:00.000Z,19297.07,0.0,0.0,1,1,0,186000.0,0.0,2011,0,24297.0,5,19297.07,305472.0,2,N,,,0.0,,0.0,,287.0,,0.0,0,Hurricane Irene,30000.0,0.0,500126.0,500126.0,"BRATTLEBORO, TOWN OF",,,1.0,359378.0,,A,0,1.0,AE,1.0,0,VT,Currently Unavailable,5301.0,50025.0,50025968400.0,500259684002.0,42.9,-72.6,53911f70-7eb9-427c-b26b-37b08ad918d1
0,2026-02-11T00:00:00.000Z,,1,,1998-04-02T00:00:00.000Z,0,,,,C,0,,,,1.0,0,,1.0,1985-09-27T00:00:00.000Z,1993-03-24T00:00:00.000Z,6686.18,0.0,0.0,1,1,0,96700.0,0.0,1998,1,7687.0,1,6686.18,55836.0,2,N,,0,0.0,,0.0,,,1.0,120.0,0,,20000.0,0.0,500248.0,,,,,1.0,69795.0,,A,0,-2.0,,,0,VT,Currently Unavailable,5829.0,50019.0,50019951200.0,500199512003.0,44.9,-72.1,5fe0782f-13d0-42d2-a05f-aefc2e657fb6
